Well_Id	Induction	Rel_Cell_Count	Compound_Id	Ref_Id	RefCpd_Id	Similarity	Induction_Ref	Conc_uM_Ref	Rel_Cell_Count_Ref	Trivial_Name_Ref	Known_Act_Ref	Chiral_Ref	Smiles_Ref
418236:01:03_10.00	12.8	103	418236	246600:01:04_30.00	246600	79.7	14.9	30.0	98	Nomegestrol acetate	Nomegestrol acetate is a potent, highly selective progestogen, which is characterized as a full agonist at the progesterone receptor, with no or minimal binding to other steroid receptors, including the androgen and glucocorticoid receptors.	True	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
418236:01:03_10.00	12.8	103	418236	246363:01:04_30.00	246363	78.9	26.9	30.0	99	Tracazolate hydrochloride	GABA receptor modulator.	False	CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC
418236:01:03_10.00	12.8	103	418236	280970:01:03_30.00	280970	77.7	24.7	30.0	93	Tracazolate	non-benzodiazepine anxiolytic which has a high differential between sedative and anxiolytic doses.	False	CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC
418278:01:03_10.00	9.3	104	418278	520969:01:04_30.00	520969	87.1	43.2	30.0	92	ML241 (hydrochloride)	ML241 hydrochloride is a potent p97 inhibitor, inhibiting p97 ATPase with IC50 value of 100 nM.	False	c1ccc(CNc2nc(N3CCOc4ccccc43)nc3c2CCCC3)cc1
418278:01:03_10.00	9.3	104	418278	246981:02:03_30.00	246981	86.2	53.9	30.0	92	Clemizole hydrochloride	H1 Histamine receptor antagonist, H1 antagonist.	False	Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1
418278:01:03_10.00	9.3	104	418278	246981:01:04_30.00	246981	85.9	33.0	30.0	100	Clemizole hydrochloride	H1 Histamine receptor antagonist, H1 antagonist.	False	Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1
418278:01:03_10.00	9.3	104	418278	520969:01:04_50.00	520969	85.39999999999999	72.9	50.0	95	ML241 (hydrochloride)	ML241 hydrochloride is a potent p97 inhibitor, inhibiting p97 ATPase with IC50 value of 100 nM.	False	c1ccc(CNc2nc(N3CCOc4ccccc43)nc3c2CCCC3)cc1
418278:01:03_10.00	9.3	104	418278	247067:01:04_10.00	247067	85.2	21.8	10.0	103	Domperidone	peripheral dopamine receptor antagonist that does not cross the blood-brain barrier, anti-emetic, Dopamine Antagonists, antiemetic.	False	O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
418278:01:03_10.00	9.3	104	418278	247419:02:03_30.00	247419	82.8	72.2	30.0	96	Naftopidil dihydrochloride, KT-611 dihydrochloride	alpha1 Adrenoceptor antagonist, antihypertensive, Alpha1 agonist.	False	COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1
418278:01:03_10.00	9.3	104	418278	247042:01:04_30.00	247042	82.6	32.0	30.0	89	Pimozide	Ca2+ channel antagonist, antipsychotic, D2 dopamine receptor antagonist, Dopamine antagonist ?.	False	O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
418278:01:03_10.00	9.3	104	418278	392891:01:14_03.00	392891	82.6	17.8	3.0	91	Aumitin	inhibits mitochondrial respiration by targeting complex I.; Chem. Sci. 2018, 9, 3014	False	Cc1cc(Nc2ccccc2)nc(Nc2ccc(NC(=O)c3ccccc3Cl)cc2)n1
418278:01:03_10.00	9.3	104	418278	246846:02:03_30.00	246846	82.39999999999999	51.1	30.0	95	Loxapine (succinate)	Loxapine Succinate is a D2DR and D4DR inhibitor, serotonergic receptor antagonist and also a dibenzoxazepine anti-psychotic agent.IC50 value: Target: D2DR/D4DR; 5-HT receptorin vitro: In the presence of Loxapine, [3H]ketanserin binds to 5-HT2 receptor in Frontal cortex of brain in human and bovine with ki value of 6.2 nM and 6.6 nM, respectively. Loxapine has the rank order of potency for the various receptors appears to be as follows:5-HT2D4&gt;&gt;&gt;D1&gt;D2 in comparing competition experiments involving the human membranes . Loxapine 0.2 uM, 2 uM and 20 uM reduces IL-1beta secretion by LPS-activated mixed glia cultures after 1 and 3 days of exposure. Loxapine in concentrations of 0.2 uM, 2 uM and 20 uM reduces IL-2 secretion in mixed glia cultures after 1 and 3 days of exposure, and additionally Loxapine decreases IL-1beta and IL-2 secretion in LPS-induced microglia cultures in concentrations of 2 uM, 10 uM and 20 uM .in vivo: Loxapine (5 mg/kg) induces a very significant reduction (more than 50%) of serotonin (S2) receptor density after 4 weeks or 10 weeks of daily injection in the rat. Loxapine (5 mg/kg) does not change dopamine receptor density but greatly reduces serotonin receptor density by 47% in the brain of rats .	False	CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
418278:01:03_10.00	9.3	104	418278	409889:01:02_10.00	409889	82.19999999999999	11.6	10.0	99	BAY-598	it is a selective inhibitor of SMYD2. It inhibits the methylation of p53 at lysine 370 in vitro and in whole cells with IC50 values of 27 nM and Structural Genomics Consortium (SGC) website for more information.	True	CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1
418284:01:03_10.00	13.6	106	418284	528542:01:02_03.00	528542	85.1	9.0	3.0	107			False	C=CC(=O)Nc1ccc2nc(O)n(C3CCN(Cc4ccc(-c5ccc6c(c5)NC(=O)CO6)cc4)CC3)c2c1
418284:01:03_10.00	13.6	106	418284	382185:03:06_10.00	382185	83.2	25.7	10.0	98	Aumitin	inhibits mitochondrial respiration by targeting complex I.; Chem. Sci. 2018, 9, 3014	False	Cc1cc(Nc2ccccc2)nc(Nc2ccc(NC(=O)c3ccccc3Cl)cc2)n1
418284:01:03_10.00	13.6	106	418284	280302:01:03_10.00	280302	80.10000000000001	23.1	10.0	102	5-(N,N-hexamethylene)amiloride	Na+/ H+ antiport inhibitor.	False	NC(N)=NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N
418284:01:03_10.00	13.6	106	418284	409831:01:04_01.00	409831	79.7	34.9	1.0	103	JQEZ5	JQEZ5 is a potent and selective EZH2 lysine methyltransferase inhibitor. JQEZ5 SAM-competitive inhibition of polycomb repressive complex 2 (PRC2) with an IC50 of 80 nM. JQEZ5 has anti-tumor effects.	False	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C)CC3)nc2)nc2c1cnn2C(C)C
418284:01:03_10.00	13.6	106	418284	247147:01:04_30.00	247147	79.5	34.7	30.0	98	Progesterone	Progesterone is a steroid hormone that regulates the menstrual cycle and is crucial for pregnancy.	True	CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
418284:01:03_10.00	13.6	106	418284	409861:01:03_01.00	409861	79.2	45.4	1.0	100	UNC1999	UNC1999 is a SAM-competitive, potent and selective inhibitor of EZH2/1 with IC50s of &lt;10 nM and 45 nM, repectively.	False	CCCc1cc(C)nc(O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C
418284:01:03_10.00	13.6	106	418284	409831:01:03_01.00	409831	78.8	32.0	1.0	101	JQEZ5	JQEZ5 is a potent and selective EZH2 lysine methyltransferase inhibitor. JQEZ5 SAM-competitive inhibition of polycomb repressive complex 2 (PRC2) with an IC50 of 80 nM. JQEZ5 has anti-tumor effects.	False	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C)CC3)nc2)nc2c1cnn2C(C)C
418284:01:03_10.00	13.6	106	418284	280115:01:03_30.00	280115	78.60000000000001	19.9	30.0	92	JX401	potent, non-cytotoxic, membrane permeable p38a MAPK inhibitor.	False	COc1cc(SC)ccc1C(=O)N1CCC(Cc2ccccc2)CC1
418284:01:03_10.00	13.6	106	418284	280695:01:03_30.00	280695	78.4	28.3	30.0	104	p-MPPI hydrochloride	selective 5-HT1A serotonin receptor antagonist which crosses the blood-brain barrier.	False	COc1ccccc1N1CCN(CCN(C(=O)c2ccc(I)cc2)c2ccccn2)CC1
418284:01:03_10.00	13.6	106	418284	280165:01:03_30.00	280165	78.4	37.5	30.0	100	A-3 (hydrochloride)	A-3 hydrochloride is a potent, cell-permeable, reversible, ATP-competitive non-selective antagonist of various kinases. It against PKA (Ki=4.3 uM), casein kinase II (Ki=5.1 uM) and myosin light chain kinase (MLCK) (Ki=7.4 uM). A-3 hydrochloride also inhibits PKC and casein kinase I with Ki values of 47 uM and 80 uM, respectively.	False	NCCNS(=O)(=O)c1cccc2c(Cl)cccc12
418286:01:03_10.00	25.6	100	418286	247164:01:10_03.00	247164	87.5	10.9	3.0	96	Bromperidol	Bromperidol is a butyrophenone derivative, is a potent and long-acting neuroleptic, used as an antipsychotic in the treatment of schizophrenia.	False	O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1
418286:01:03_10.00	25.6	100	418286	247159:01:04_30.00	247159	87.3	34.7	30.0	104	Biperiden hydrochloride	anticholinergic.	False	OC(CCN1CCCCC1)(c1ccccc1)C1C[C@@H]2C=C[C@H]1C2
418286:01:03_10.00	25.6	100	418286	247342:01:05_10.00	247342	86.7	10.0	10.0	103	Doxazosin mesylate	alpha1 adrenoceptor blocker, Alpha 1 adrenergic antagonist, antihypertensive.	False	COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
418286:01:03_10.00	25.6	100	418286	409878:01:04_50.00	409878	86.5	56.0	50.0	98	OF-1	OF-1 is a potent pan-BRPF bromodomain (BRD) inhibitor, with IC50 values of 270 nM, 1.2 uM for TRIM24 and BRPF1B, respectively.	False	COc1cc2c(cc1NS(=O)(=O)c1ccc(Br)cc1C)n(C)c(=O)n2C
418286:01:03_10.00	25.6	100	418286	520969:01:04_50.00	520969	86.3	72.9	50.0	95	ML241 (hydrochloride)	ML241 hydrochloride is a potent p97 inhibitor, inhibiting p97 ATPase with IC50 value of 100 nM.	False	c1ccc(CNc2nc(N3CCOc4ccccc43)nc3c2CCCC3)cc1
418286:01:03_10.00	25.6	100	418286	520969:01:04_30.00	520969	86.1	43.2	30.0	92	ML241 (hydrochloride)	ML241 hydrochloride is a potent p97 inhibitor, inhibiting p97 ATPase with IC50 value of 100 nM.	False	c1ccc(CNc2nc(N3CCOc4ccccc43)nc3c2CCCC3)cc1
418286:01:03_10.00	25.6	100	418286	413171:01:02_03.00	413171	86.0	37.5	3.0	107		negative control to GSM1	True	COc1cc(-c2cn([C@H]3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1ccc(C)n1
418286:01:03_10.00	25.6	100	418286	246866:02:03_10.00	246866	85.9	27.8	10.0	94	Cilnidipine	slow-acting Ca2+ channel blocker, antihypertensive, vasodilator. Does not inhibit PKC.	False	COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1
418286:01:03_10.00	25.6	100	418286	520875:02:02_01.00	520875	85.9	27.5	1.0	105	Centrinone-B	Centrinone-B (LCR-323) is a potent and highly selective PLK4 inhibitor, with a Ki of 0.59 nM.	False	COc1c(Nc2cc(C)[nH]n2)nc(Sc2ccc(S(=O)(=O)Cc3cccc([N+](=O)[O-])c3F)cc2F)nc1N1CCCCC1
418286:01:03_10.00	25.6	100	418286	413228:01:04_02.00	413228	85.8	16.6	2.0	100	CYM-5442	Sphingosine-1-phosphate (S1P) is an extracellular lipid mediator whose major effects are mediated through five distinct G protein-coupled receptors, S1P1/EDG-1, S1P2/EDG-5, S1P3/EDG-3, S1P4/EDG-6, and S1P5/EDG-8. CYM 5442 is a full agonist for S1P1 internalization, phosphorylation, and ubiquitination (EC50 = 1.35 nM). It is ineffective at S1P2, S1P3, S1P4, and S1P5 at concentrations up to 10 uM.2 CYM 5442 has been found to activate S1P1-mediated p42/p44 MAPK phosphorylation in CHO-K1 cells transfected with S1P1 with an EC50 value of 46 nM.	False	CCOc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1OCC
418294:01:03_10.00	6.4	100	418294	246861:01:12_03.00	246861	77.60000000000001	19.2	3.0	100	Astemizole	Astemizole (R 43512), a second-generation antihistamine drug to diminish allergic symptoms with a long duration of action, is a histamine H1-receptor antagonist, with an IC50 of 4 nM. Astemizole also shows potent hERG K+ channel blocking activity with an IC50 of 0.9 nM. Astemizole has antipruritic effects.	False	COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
418294:01:03_10.00	6.4	100	418294	523782:02:04_03.00	523782	76.8	18.1	3.0	95	TTP-8307	TTP-8307 is a potent inhibitor of the replication of several rhino- and enteroviruses. TTP-8307 inhibits coxsackievirus B3 (CVB3; EC50=1.2 uM) and poliovirus by interfering with the synthesis of viral RNA. TTP-8307 exerts antiviral activity through oxysterol-binding protein (OSBP).	True	C[C@@H](NC(=O)c1cccc(-c2c[nH]c(-c3cc4ccccc4cn3)n2)c1)c1ccc(F)cc1
418294:01:03_10.00	6.4	100	418294	391492:01:14_10.00	391492	76.7	21.6	10.0	95	SAR405	the activity of SAR405 was evaluated on a dedicated Vps34 cellular assay. Using a GFP-FYVE¿transfected HeLa cell line, treatment with SAR405 triggered the relocalization of GFP-FYVE inside the cell without affecting GFP intensity. Binding of SAR405 to the ATP site of protein and lipid kinases from the lysate of Jurkat cells was measured after incubation at 1 µM, which is more than 600-fold the KD for recombinant Vps34. Results confirmed very potent binding to endogenous Vps34 (&gt;94% inhibition).	True	C[C@@H]1COCCN1c1cc(=O)n2c(n1)N(Cc1cncc(Cl)c1)[C@H](C(F)(F)F)CC2
418294:01:03_10.00	6.4	100	418294	409814:01:04_03.00	409814	76.4	13.6	3.0	89	MRK-740	it is a potent inhibitor of PRDM9 with a peptide competitive MOA. MRK-740 inhibits in vitro methylation of H3K4 with IC50 = 85 nM and shows more than 100-fold selectivity over other histone methyltransferases and other non-epigenetic targets. MRK-740 inhibits the methylation of H3K4 in cells with IC50 = 0.8 µM.	False	COc1cc(OC)cc(-c2noc(N3CCN(C)C4(CCN(c5ccnc(C)c5)CC4)C3)n2)c1
418294:01:03_10.00	6.4	100	418294	246632:01:04_30.00	246632	75.8	25.6	30.0	95	Pronethalol hydrochloride	adrenergic receptor antagonist.	False	CC(C)NCC(O)c1ccc2ccccc2c1
418294:01:03_10.00	6.4	100	418294	286060:01:16_10.00	286060	75.5	20.4	10.0	97	Cyclopamine, V. californicum	it inhibits the Hedgehog signaling pathway with an IC50 of 46 nM, and blocks the activity of human Smo receptor expressed in CHO-K1 cells in [3H]Hh-Ag binding assay with an IC50 of 280 nM. Cyclopamine significantly inhibits Hedgehog pathway activity in a dose-dependent manner in gut-derived tumor cell lines expressing Patched (PTCH) mRNA, and induces growth inhibition of those tumor cell lines by 75-95% at the concentration of 3 µM, but ineffective towards the colon tumor cells without PTCH mRNA expression, suggesting the effects of Cyclopamine treatment are Hedgehog pathway related rather than generally cytotoxic. By blocking Hedgehog signaling through direct interaction with Smo, Cyclopamine (10 µM) inhibits the proliferation of SMOhigh Cyclopamine-responsive cell lines L3.6sl and Panc 05.04 by 75-80%, and increases the apoptosis by 2.5- to 3.5-fold, without affecting the BxPC3-SMOlow cell line. Cyclopamine treatment significantly decreases of Snail mRNA and increasea E-cadherin transcripts in the E3LZ10.7 cell line. Independent of inhibition of cell growth, Cyclopamine treatment significantly inhibits the invasive phenotype of Hedgehog-dependent L3.6pl cells, causing a &gt;500-fold reduction in the number of transmigrating cells, but not that of the Hedgehog-independent cell line Panc-1.	False	CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C
418294:01:03_10.00	6.4	100	418294	246801:02:03_10.00	246801	75.1	33.9	10.0	88	Ziprasidone, Hydrochloride	dopamine D2/serotonin 5-HT2 antagonist, atypical antipsychotic, FDA approved for the treatment of schizophrenia.	False	O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
418294:01:03_10.00	6.4	100	418294	409894:01:03_30.00	409894	74.9	25.6	30.0	97	GSK591	GSK591 (EPZ015866) is a potent and selective inhibitor of protein methyltransferase 5 (PRMT5) with an IC50 of 4 nM.	True	O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1
418294:01:03_10.00	6.4	100	418294	280190:01:03_30.00	280190	74.0	31.6	30.0	95	Caroverine hydrochloride	nonselective NMDA and AMPA glutamate receptor antagonist.	False	CCN(CC)CCn1c(=O)c(Cc2ccc(OC)cc2)nc2ccccc21
418294:01:03_10.00	6.4	100	418294	528529:01:02_03.00	528529	73.9	11.2	3.0	101		negative control to FM-381	False	CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3cnc4c(ccn4C)c3n2C2CCCCC2)o1
418308:01:03_10.00	17.3	93	418308	392756:02:04_06.00	392756	78.3	29.4	6.0	95	CGI-1746	CGI-1746 is a potent and highly selective inhibitor of the Btk with IC50 of 1.9 nM.	False	Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1
418308:01:03_10.00	17.3	93	418308	410511:01:03_30.00	410511	76.7	34.2	30.0	88		negative control of BI-1942.	True	CC[C@@H](C(=O)OC)n1c(=O)c2ccccc2n(Cc2cn(C)c3cccc(C)c23)c1=O
418308:01:03_10.00	17.3	93	418308	280107:01:03_10.00	280107	76.2	5.4	10.0	97	UCL 2077	slow afterhyperpolarization (sAHP) channel blocker.	False	c1ccc(C(NCc2cccnc2)(c2ccccc2)c2ccccc2)cc1
418308:01:03_10.00	17.3	93	418308	412368:01:02_10.00	412368	74.3	47.2	10.0	81		Dihydroorotate dehydrogenase (DHODH; activity internally confirmed)	True	COc1ccc2[nH]c3c(c2c1)CCOC31CC[C@@]2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)[C@H](C)C1
418308:01:03_10.00	17.3	93	418308	407972:01:03_10.00	407972	74.2	15.0	10.0	103	FM-381	FM-381 is a potent covalent reversible inhibitor of JAK3 targeting the unique Cys909. FM-381 has an IC50 of 127 pM for JAK3, with 410, 2700 and 3600-fold selectivity over JAK1, JAK2 and TYK2, respectively.	False	CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1
418308:01:03_10.00	17.3	93	418308	410511:01:03_50.00	410511	74.2	31.1	50.0	86		negative control of BI-1942.	True	CC[C@@H](C(=O)OC)n1c(=O)c2ccccc2n(Cc2cn(C)c3cccc(C)c23)c1=O
418308:01:03_10.00	17.3	93	418308	404607:01:10_10.00	404607	73.6	45.9	10.0	73	Myxothiazol	it has been used as a complex IIIQo inhibitor in C. elegans cultures. It has also been used to analyze mitochondrial oxygen transport in rat cells. Myxothiazol, an antibiotic with activity against fungi and insects, is a strong inhibitor of mitochondrial cytochrome b/c1-segment of respiratory chain. Myxothiazol binds to the quinol oxidation (Qo) site of the bc1 complex, blocking electron transfer to the Rieske iron-sulfur protein in the mitochondrial respiratory chain. Oxygen consumption blockage leads to a cytostatic effect that could be reversed. Myxothiazol, as other Epothilones, which are known for their anti tumor activity, contains a thiazole ring that is formed by the incorporation of cysteine into the polyketide backbone.	True	CO/C(=C\C(N)=O)[C@H](C)[C@H](/C=C/c1csc(-c2csc([C@@H](C)/C=C/C=C/C(C)C)n2)n1)OC
418308:01:03_10.00	17.3	93	418308	410741:01:04_06.00	410741	72.2	15.5	6.0	93	STF-118804	STF-118804 is a highly specific NAMPT inhibitor; reduces the viability of most B-ALL cell lines with IC50 &lt;10 nM.IC50 value:Target: NAMPT inhibitorin vitro:  improves survival in an orthotopic xenotransplant model of high-risk acute lymphoblastic leukemia, and targets leukemia stem cells. STF-118804 displays distinctive cytotoxicity by inducing apoptosis without causing a phase-specific cell cycle arrest. Over-expression of NAMPT rendered 293T cells more resistant to STF-118804 resulting in a higher IC50 (106 nM, 95% CI 74151 nM) compared to control cells (17 nM, 95% CI 1323 nM), further confirming that NAMPT protein levels dictate sensitivity to STF-118804 .in vivo: STF-118804 displayed high efficacy in a xenograft model of ALL. Mice treated with STF-118804 over a 20-day period survived an average of 34 days longer than vehicle-treated animals. During treatment, bioimaging showed regression of tumor followed by suppression of disease. STF-118804 was tolerated in the efficacious dose range, and the absence of adverse physical or pathological effects indicated that toxicity was not limiting in a 20-day study of mock transplanted mice .	False	Cc1ccc(S(=O)(=O)Cc2nc(-c3ccc(C(=O)NCc4cccnc4)cc3)oc2C)cc1
418308:01:03_10.00	17.3	93	418308	392302:01:02_02.00	392302	72.2	7.9	2.0	98		inhibitor of MAP kinase p38 alpha (IC50 = 0.01 µM); Phenoxypyrimidine inhibitors of p38.alpha. kinase synthesis and statistical evaluation of the p38 inhibitory potencies of a series of 1-(piperidin-4-yl)-4-(4-fluorophenyl)-5-(2-phenoxypyrimidin-4-yl) imidazoles.  Bioorg Med Chem Lett.  (2001),  11(9),  1123-1126.	False	Cc1ccc(C)c(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1
418308:01:03_10.00	17.3	93	418308	410512:01:05_50.00	410512	71.89999999999999	36.4	50.0	76		it is a highly potent inhibitor of human chymase (IC50 = 0.4 nM) that can be used to test biological hypotheses involving this target in vitro. Chymase plays an important and diverse role in the homeostasis for a number of cardiovascular processes and has been linked to heart failure. Chymase is a chymotrypsin-like serine protease that is stored in a latent form in the secretory granules of mast cells. Upon stimulation, it is released in its active form into the local tissue, contributing to the activation of TGF-ß, matrix metalloproteases and cytokines.	True	CC[C@H](CC(=O)O)n1c(=O)c2ncccc2n(Cc2cn(C)c3cc(C)cc(C)c23)c1=O
418356:01:03_10.00	38.0	92	418356	411033:02:03_50.00	411033	79.80000000000001	55.3	50.0	67	MZ 1	MZ 1 is a BRD4 protein degrader based on PROTAC technology.	False	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCNC(=O)C[C@@H]2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1
418356:01:03_10.00	38.0	92	418356	392069:01:02_02.00	392069	78.60000000000001	39.2	2.0	87		GSK-3 inhibitor (IC50 = 0.005 µM); Synthesis and evaluation of novel heterocyclic inhibitors of GSK-3.  Bioorg Med Chem Lett.  (2006),  16(8),  2091-2094.	False	COc1cccc(-c2c[nH]c3c(N/N=C/c4ccncc4)ncnc23)c1
418356:01:03_10.00	38.0	92	418356	280841:01:03_10.00	280841	78.10000000000001	11.1	10.0	92	Phenylephrine hydrochloride	alpha1 Adrenoceptor agonist, mydriatic, decongestant.	False	CNC[C@H](O)c1cccc(O)c1
418356:01:03_10.00	38.0	92	418356	408552:01:08_01.00	408552	77.60000000000001	9.7	1.0	94	Azaquindole-1	Azaquindole-1 inhibits starvation- and rapamycin-induced autophagy (IC50 = 0.04 and 0.1 µM, respectively) by targeting the lipid kinase VPS34 (IC50 = 0.35 µM).; Angew. Chem. Int. Ed. Engl. 2020. https://doi.org/10.1002/anie.202000364	True	COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3c3c4[nH]c4nc(C)c(Br)cc34)c2c1
418356:01:03_10.00	38.0	92	418356	409831:01:03_03.00	409831	76.8	78.9	3.0	82	JQEZ5	JQEZ5 is a potent and selective EZH2 lysine methyltransferase inhibitor. JQEZ5 SAM-competitive inhibition of polycomb repressive complex 2 (PRC2) with an IC50 of 80 nM. JQEZ5 has anti-tumor effects.	False	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C)CC3)nc2)nc2c1cnn2C(C)C
418356:01:03_10.00	38.0	92	418356	280706:01:03_10.00	280706	76.6	21.2	10.0	86	MRS 1523	selective A3 adenosine receptor antagonist in rat.	False	CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCC
418356:01:03_10.00	38.0	92	418356	392503:01:09_02.00	392503	75.9	16.2	2.0	95	GDC-0879	GDC-0879 is a potent and selective B-Raf inhibitor with an IC50 of 0.13 nM.	False	OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1
418356:01:03_10.00	38.0	92	418356	247374:01:04_10.00	247374	75.9	9.3	10.0	96	(+)-Isoproterenol (+)-bitartrate salt	adernergic receptor agonist.	True	CC(C)NC[C@@H](O)c1ccc(O)c(O)c1
418356:01:03_10.00	38.0	92	418356	408552:01:08_03.00	408552	75.8	67.5	3.0	90	Azaquindole-1	Azaquindole-1 inhibits starvation- and rapamycin-induced autophagy (IC50 = 0.04 and 0.1 µM, respectively) by targeting the lipid kinase VPS34 (IC50 = 0.35 µM).; Angew. Chem. Int. Ed. Engl. 2020. https://doi.org/10.1002/anie.202000364	True	COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3c3c4[nH]c4nc(C)c(Br)cc34)c2c1
418356:01:03_10.00	38.0	92	418356	407875:01:03_10.00	407875	75.8	73.2	10.0	51	Piperlongumine	Piperlongumine is a natural alkaloid isolated from Piper longum Linn, possesses ant-inflammatory, antibacterial, antiangiogenic, antioxidant, antitumor, and antidiabetic activities. Piperlongumine induces ROS, and induces apoptosis in cancer cell lines. Piperlongumine shows anti-cardiac fibrosis activity, suppresses myofibroblast transformation via suppression of the ERK1/2 signaling pathway.	False	COc1cc(/C=C/C(=O)N2CCC=CC2=O)cc(OC)c1OC
418368:01:03_10.00	22.1	92	418368	246859:01:04_30.00	246859	85.2	34.2	30.0	108	Vardenafil	PDE5 inhibitor.	False	CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12
418368:01:03_10.00	22.1	92	418368	246632:01:04_30.00	246632	85.1	25.6	30.0	95	Pronethalol hydrochloride	adrenergic receptor antagonist.	False	CC(C)NCC(O)c1ccc2ccccc2c1
418368:01:03_10.00	22.1	92	418368	410043:01:05_00.20	410043	83.8	23.1	0.2	95	XMD17-109	XMD17-109 is a novel, specific ERK-5 inhibitor, with an IC50 of 162 nM.	False	CCOc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)c1ccccc1C(=O)N2C
418368:01:03_10.00	22.1	92	418368	409343:02:02_03.00	409343	83.7	57.2	3.0	92	BAY-309,control for BAY-826	negative control to BAY-826	False	Cc1cc(NC(=O)c2cccc(S(F)(F)(F)(F)F)c2)cc(-n2ccn3nc(-c4cccnc4)cc23)c1
418368:01:03_10.00	22.1	92	418368	520969:01:04_30.00	520969	83.5	43.2	30.0	92	ML241 (hydrochloride)	ML241 hydrochloride is a potent p97 inhibitor, inhibiting p97 ATPase with IC50 value of 100 nM.	False	c1ccc(CNc2nc(N3CCOc4ccccc43)nc3c2CCCC3)cc1
418368:01:03_10.00	22.1	92	418368	519808:01:04_10.00	519808	83.0	27.5	10.0	84		BI-1046 has been identified as a potent and selective GPR142 agonist which increases Gq-coupled signalling in cells of recombinant and endogenous receptor expression. BI-1046 displays high potency with an EC50 of 0.05 nM in an IP1-based cellular assay. The GPR142 agonistic activity of BI-1046 has been demonstrated to potentiate glucose-stimulated insulin secretion from mouse islets, a physiological response that translates into improved glucose tolerance in mice when investigated in an acute oral glucose tolerance test.	False	Cn1cncc1-c1cn(-c2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)nn1
